tweet_id;label;text
703247160167571456;1;@cool_dude92 Du wärst bestimmt auch auf der Seite von der Antifa.
704163065772769280;0;@x_verner Nicht Merkel soll ihren Kurs ändern, die EU muss ihren eigenen Weg gehen.
706916059803226112;2;@newsflash_de @sebmeister oder die Geburtenrate muss richtig steigen - wird wohl dieses Jahrzehnt nix mehr draus werdn
707065215297445888;2;@newsflash_de @sebastianmeyers Ey, am schlauesten wär's, Syrien unter die Nachbarländer aufzuteilen und die Leute zu uns rüberzuholen! Ö.ö
707153791087419392;1;@himmeltoast @yara_dunja Nope. Der Solidaritätszuschlag is als Unterstützung für die Leute gedacht. Die Öffentlich-Rechtlichen bringen null.
707337396417908736;1;@newsflash Vielleicht sieht Österreich Merkels Entscheidungen ganz anders! Merkel wirkt echt arrogant!
710455973496885248;1;@LenaSchmidt Und solche Massenvergewaltigungen oder Krawalle wie in Köln (übrigens nicht nur da) hat’s in Deutschland vorher nie gegeben! @JonasBauer
712224695345680384;1;@newsVoice @starTalk Und morgen hockst du trotzdem wieder als Jubler für die Flüchtlingspolitik bei Anne Will.
715248531368517634;0;@maxi_dee Dafür braucht man echt ein chilliges Land
717045297109680128;2;@spannemann Ey, dann könn wa ja von Panama flowen...
717114079517782017;2;@maxmust Hallo Herr Böhm, hab grad im Ersten die Doku zu den Panama Papers geguckt.
719476725651021824;1;@Blaupunkt @NEWSFREAK voll krass, dass ausgerechnet ein junger Sozi die Schwierigkeiten der SPD anspricht .... Hab ich doch gesagt... Frisches Blut in die Politik muss her
720700450161442816;1;@newsflash_de @aktuell24 Über ein Drittel der Nordafrikaner in NRW ist straffällig … sollen wir da auch mitmachen??
720968588107124736;2;@newsflash_de @maxmusti Die deutschen Gesetze darf man nicht einfach durch Umfragen bestimmen. Sonst müssten bestimmt 1000 Gesetze per Umfrage gemacht werden.
726105901610995712;0;@neuinfolive WERTEVERMITTLUNG IN MOSCHEEN MUSS ZU UNSERER DEMOKRATIE PASSTEN
726536269178785792;2;@cooldude123 DANKE MERKEL!
726850512713310209;2;@newsupdate Hey, gab's eigentlich jemals keinen Anti Islam Kurs?
727101945249452032;2;@maxmueller Ey, was haltet ihr von dem krassen Handzeichen von unserer Kanzlerin...
727134705041158145;2;@maxmuster türkischeflagge
727917376147234817;1;@userxyz nahm 900€ pro Foto wie bei der Sache gegen dich. Also Bildwiederholrate*Dauer*900€= Sieg.
727983695873839105;2;@maxmuller wärst du nich eher der cute und sanfte rüpel?
730337467799343104;2;@techwizard @jonnybluem @neochannel @govtalk @peterold ... und die Ziege sagt: bin voll, will kein Blatt meh meh meh.
730717601035354112;2;Bei der Hebung zählt hier wohl 2vtl nicht, weil die Strafverfolgung direkt mit seiner parlamentarischen Tätigkeit zu tun hat.
734606937027948544;1;Achso, also zählen die nur Straftaten von bestimmten Personen bei Anschlägen? Soll das ne Rechtfertigung sein? @nachrichtenheute
735761979181170688;1;Will der jetzt echt Kanzler werden? Ausm Politik-Kram aussteigen, um sich als Kanzler anzubieten. So läuft das! @randomuser123
736839100246953984;1;"Ihr mit eurem ""Rassismus is nich dasselbe wie Nationalismus""... Klar, manchmal passt das, aber hier definitiv nich! Lasst die Finger von #NeueWelle"
736870258322116608;1;So sieht's aus: über 80% der Wähler geben Menschenrechte nicht auf, die AfD macht's bei uns trotzdem! @noblevoice
737317331773325312;2;vor 3 jahren war schröder 3 bei @xyz123, sollten rausgehen weil kein maulkorb. voll der labbi! deshalb fragt er jetzt.
738783688360665088;1;was für ein quatsch dieser posaunen kram
739840553001570304;1;Ihr und eure deutschen Kumpels, ihr seid voll die verlogenen Lügner, ihr dreht euch die Sachen so, wie's euch passt. Echt peinlich, schämt euch mal!
740721519790297090;1;Wer Assimilation als Beleidigung nutzt, ist einfach nur ne Last für das Land, das ihn aufnimmt. @falscheraccount
740723211608961024;1;Ihr habt quasi die ganze Welt und die Gegend gegen euch, besonders Nicht-Muslime und Nicht-Sunniten, aufgebracht.
743120179316568065;1;Das Wort „aufrichtig“ ändert nix an so ner menschenfeindlichen Haltung. @newsflash123
743199303947141120;1;Im Unterschied zu dir wohne ich in Stadtvierteln mit mega vielen Muslimen. Die Viertel scheinen voll ins Mittelalter zurückzugehen.
743521920897912832;2;Ich beobachte Trump jetzt schon seit Monaten, checkt mal meine Timeline.
744272000059834371;2;@newsflash Vielleicht einfach mal im Alltag Solidarität mit LGBT+ zeigen und nicht erst, wenn’s schon zu spät is.
744887311758823424;1;träumt mal schön weiter....
746198233710366720;2;Ein echt mieser Tag für Europa.
746493523705405440;2;öh nee.
749625811053973504;2;gab's vor der Eröffnung schon n technischen Bericht dazu.
752914588744712192;2;Sorgenvolle Beanies am Start, voll LANGWEILIG.
753127698722160640;1;@xyz Staatssicherheitsdienst 2.0
753134617121677312;2;OMG! DU TRIFFST DA TOTAL MEINEN NERV! RIESEN DANK! WO GIBTS JETZT TEURE SHIRTS MIT DEINEM BILD ZU KAUFEN? @random_fan123
753331776597135360;2;Wer bestimmt eigentlich, was genau ein #Hassposting ist? @[fakesocial123]
755091124054818816;1;Merkel und die EU sind einfach nur peinlich.. beide müssen weg!! Einknicken vor nem Spinner!
755379928233865216;2;".@LenaMuster @crazyguy123 @Neuesblatt Ein ""Teaser""? Warum sollte ihn son Werbeclip stoppen können? #frageAnKumpel"
755459327910146048;2;wenn der Typ Böhmi sagt einfach loslegen ... voll der gute Chef
755874329892622340;1;krass Frau Müller, was Sie da sagen ist echt heftig.... Hätten Sie lieber daheim bleiben sollen...
756238627026399232;2;Mann, @mickyflicker, du bist echt 'n Hund! Also da steckt anscheinend echt planmäßiges Handeln dahinter? Hatte gedacht (cont)
756797751875211265;1;und in anderen EU-Staaten hat der Terror jetzt auch Deutschland erreicht! Unterstützt weiterhin die #PKK und liefert mehr Waffen! >>> @randomuser123
756840173879582720;2;Richtig. Ali Sonbolli.
757832959357399040;1;Erdogan wird als derjenige in die Geschichte eingehen, der die Türkei kaputt gemacht hat. @fiktivuser123
758544033270603776;1;Frau @luna_schatten is voll am Struggeln. Da sie sich nix merken kann, muss sie wohl vom Zettel ablesen.
758961953662349316;1;Nur Merkel schafft es, Selbstverständlichkeiten als großen Plan zu verkaufen. Respekt. Die blanke Kaiserin steht ganz allein ohne Hofstaat da.
759021681419677696;1;Ich bin das Volkich und will nicht, dass Muslime Minarette bauen. Wir müssen die Muslime daran hindern, unser Volk zu verändern....Schweiz @randomuser123
759042274206425088;1;Wär schon nice, wenn die ausgewählten Gäste echt die Ansichten von den Leuten hier widerspiegeln würden. @randomuser123
759487584863150080;1;@newsflash #Horst Seehofer macht die #Kanzlerin platt!!
759777946621976576;2;Dieser Clip sagt alles. Mehr braucht man dazu echt nicht zu sagen. Ende der Geschichte!
759832809523466240;1;@randomUser Hier kennt kaum wer wen und die Kommentare sind teils voll daneben und überhaupt nicht hilfreich. Echt peinlich.
763652920831254528;1;Jo, klar, die meisten tragen Burkas nur, weil sie es voll cool finden. Echt krass dumm, oder? Nie mehr SPD!
763792447063326724;1;#Verschleierungsverbot. Und wenn das nur plumpe Show wäre... Aber ihr wollt 2016 immer noch am Start sein. Schutz für wen eigentlich? @falschkonto123
765459577181790209;2;.@maxmuller haut ab heute auch wieder voll rein!!!!
765524937662693376;1;Aluminiumhütten sind voll von gestern, heute zählt nur noch die Akasha-Säule zum Schnäppchenpreis von 4.499-€!
766169110795395072;1;Deutsche Sozialhilfe abgreifen und gleichzeitig den türkischen Diktator Erdogan verehren. Ist das etwa doppelte Heuchelei bei der Integration? @fremdkonto123
767047364393758720;2;Könnte eigentlich klappen, für jeden Tweet 90650€ zu fordern.
769139197290635264;0;Deine Schlussfolgerung wirkt ein bisschen einseitig. Bedeutet Toleranz jetzt automatisch, dass man den Reformverweigerer vom Islam einfach so hinnimmt?
769141250922516480;2;Auch beim Militärputsch blieb stundenlang vieles unklar, es kursierten zahlreiche Spekulationen. Und genau so war es damals auch bei @newsflashxyz.
769203222988857344;2;2/2 @newsflashde @streetwisecheck Also Balance zwischen Freiheit und Schutz der Betroffenen sowie Umsetzung eines gewünschten Gesellschaftsideals.
769932008290148352;1;der eine hat mehr drauf, der andere weniger. Im Endeffekt gehts doch darum, so ne ethnische Säuberung wie von 33 bis 45 zu machen, das wollen D.
770311532236398592;2;Hab zwar nich viel gerafft, aber genau zum richtigen Moment auf Pause gedrückt. :D @cooluser123
770712437188329473;1;war doch sonnenklar: Bernd Höcke geht zurück in die Zeit und statt @oldboss66 zu killen, bringt er ihm Hampelmänner aus Erfurt bei
770943013677895680;2;"Schlaue Frau. Wenn die Deutschen sich niemals verändert hätten, wären sie immer noch die ""Barbaren Germanen""! @randomUser123"
774269070246117377;2;Wir haben noch 1 Praktikum frei für dich <3 Liebe macht alles besser #DatingTester123
774949659718610944;0;"In Deutschland läuft’s auch nicht besser... in der Türkei sogar noch krasser... überall soll man die ""Demokratie schützen""... @randomuser123"
775341308575617024;1;nee, weißt du was das ding is? sobald #Erdogan nich macht, was die #Eu will, starten die ihre propaganda
776433310360825856;1;Und wann wird die Ausgangssperre für den rechten Mob eingeführt? #Bautzen @newsflashde
776433768936726528;1;"Wie wahrscheinlich is es, dass 20 Geflüchtete ausgerechnet 80 ""zufällig zusammengelaufene"" Rechte angreifen? @fakespotter"
781185887686258688;2;Das is halt einfach Teil vom Allgemeinwissn. Genau wie Schwerkraft, Trigonometrie, Evolution... @randomuser123
784821015444611072;1;Als ob im aktuellen Wahlkampf nicht schon genug ähnliche verbale Aussetzer gegen Frauen passiert wären. Trump war doch schon immer'n Verlierer.
785009112375582720;1;Mit 7 Milliarden Leuten weltweit und 318 Millionen allein in den USA müsste sich doch irgendwo noch ein passenderer Kandidat auftreiben lassen. @falscher_account
785043967498911744;1;Lädt Merkel jetzt afrikanische Leute neu ein? #merkelwegdamit
785549044294815744;2;Abgelehnt? Is doch kein Pferd 😂 Ich denk eher, das war einfach nur ängstliche Vorsicht.
785825891037417472;2;Im Fernseher am Start!?
785848359437398017;2;Oder durch die Bissmarks auf Böhmermanns Oberschenkeln...
788775336184049666;1;".@newsflash_de @MaxMüller oh, deswegen redet keiner von den ""Pädophilen-supportenden Grünen"" oder den ""Anti-deutschen Linksfaschos"""
789492610469654528;2;Wenn die Demokraten plötzlich die Demokratie selbst zum Problem machen.
789713159032565760;1;Wahnsinn. Beim Abzocken der Leute sind die Machtgeilen und die Habgierigen wohl nicht ganz einer Meinung... @xy_hype
793503128436039680;1;@CoolUser123 ich denk die macht das nur für cash im fernsehen!
793928729999343616;1;@xylorinasigma ist das dein Problem Frau Merkel? Kümmere dich mal um deine eigenen Sachen, byebye!
794134057688899584;2;Fragt sich nur, was jetzt endlich den Alarm anschmeißt? Die Sirenen heulen hier schon ewig... Ausschalten? Oder doch reagieren?
795029719985037312;2;"BRD GmbH? Nee, muss Preußen heißen ;)"
795367878811942913;1;total verrückt, ne Frau mit Vollverschleierung einzuladen nach all dem Burka-Gefasel @falscheaccount123
795756024867258368;1;Dank dem EU-Flüchtlingsdeal kann Erdogan sich genau deswegen all das leisten. Wichtig ist nur, dass wir Arabien bombardieren..
796032006975062016;2;@coolVibes check das mal!
796084838713425921;2;10942 Leute haben bei der letzten sonntagsumfrage vom @zeitungsmelder für dich als nächsten Bundespräsidenten gevotet.
796470050605690880;2;Astrologie is wirklich die Sterne!
796598076433633280;2;keiner, beide basieren mehr so auf Gefühlen und sind eher tendenziell.
798272868996050944;1;wo soll denn hier ne Bedrohung sein? Türkei is nich Teil von Europa und der Diktator Erdogan auf keinen Fall!!!!! @randomuser123
799659546214010880;1;vielleicht solltet ihr mal Überlebende von der SHOA fragen, ob die mit eurer Faschismus-Definition klarkommen können @randomuser123
801360209729953792;1;#StasiOma du lehnst die Wirklichkeit voll ab
801364107995807745;1;Klar, die Türkei gehört nicht zu Europa, weil der Islam voll gegen die aufgeklärten Werte hier in Europa läuft!
801373514917879808;1;Für manche mag das passen. Der größte Fernseher im Wohnzimmer, der Kühlschrank voll, aber trotzdem nur meckern und motzen.
801423925573980160;2;Überall erkennt man die zunehmende Unzufriedenheit mit der Regierung...
801896424585760768;2;Merci Frau Klemens, hoffentlich hört man bald wieder von Ihnen: Wir packen das! Ich glaub da genauso fest dran wie Sie.
802161410176380932;1;ohne den Deal. Echt traurig, dass Deutschland erst durch so nen Vertrag wieder dran erinnert wird (2/3)
803897686969741312;2;Schick's ruhig zu mir. -xyz
807735736497672192;1;Warum nicht einfach abschalten oder zensieren wie in Koran oder Chinah? Muss man echt mal die Dinge klar benennen.
808779887423160320;1;Bilal Abdul Kareem nen ganz normaler Syrer? Terror-Propaganda bei @NeueNews123
809117036295192577;1;Wahnsinn. Ein abgelehnter Antrag, der rechtskräftig ist, reicht hier anscheinend nicht. Kurz vorm Abschieben wird einfach ein neuer gestellt. @fakespot123
809123810783936512;1;Vorschlag an @lautsprecher: Die Empörungs-Hymne bald im Duett mit C.Roth durch den linken Wirrwarr-Ether schmettern. Abschieben sofort!
810149146208374784;2;wenn’s nen unauffälligen Weg gibt: Buch fallen lassen oder Trillerpfeife...
810436741190582272;1;...und wer immer noch nich checkt, dass die AKP ne islamisch radikale Gruppierung is, hat echt n Problem und lebt in nem Tunnel.
811179987260809216;1;Könnte man nicht auch mal die Meinung von nem weniger rechtslastigen Politiker als Image Feature zeigen? @randomuser123
812395229567389696;1;unser wer? unser was? nur hohle floskeln, um an der macht zu kleben. #Merkel muss endlich ihre fehler eingestehen und handeln
812469805706018816;1;Was is das denn für ne Kanzlerin voll von hilfloser Art?
812607331485753348;1;Dieser Verbrecher hat dafür gesorgt, dass 1000de deutsche Familien Weihnachten nicht gemeinsam oder voller Trauma feiern. @falscher_account
813030064568864769;0;welche guten menschlichen lösungen hast du parat?
813638622436069377;2;wow .. jetzt kann mama endlich n ü-ei für beide kids holen! Oo
813789732639481857;1;das is doch voll der Witz!!! Was soll man mit 2€ pro Monat für sein Kind kaufen?? Echt zum Fremdschämen, ihr Volksvertreter/Politiker @falschenamen123
813834334377570304;1;Ihr solltet euch schämen.
813880433121394689;1;Offensichtlich wird schon die Ausrede klar gemacht, warum die fast-Mörder aus der #blumenwegstraße frei kommen sollen.
814081872997261312;0;Für wie dämlich halten die eigentlich alle? Gibt viel wichtigers zu tun. Bin Vegetarier und kann wirklich lesen, ehrlich.
814526462472622080;2;"Die lachen sich schlapp, wenn du ""We Shall Ovrcume"" trällerst @randomuser123"
816207640988700672;2;Klaro. Neues Jahr, neues Glück – da ist es voll normal, dass sich alles ändert.
816761165401489408;2;Martin Schulz, der hat zwar Erfahrung, aber in der Bevölkerung fehlt ihm voll der Rückhalt, das muss erst noch wachsen.
816765580967559181;2;ich denk mal, die Wahl 2017 in D wird entweder alles kaputt machen oder voll aufbauen @coolguy123
816848279279386624;1;Ihr seid echt hart drauf. Trump wird Präsident. Wollt ihr echt noch jahrelang weiter gegen Staatsmedien und Gutmenschen hetzen??? @falscheuser
816951237719584769;0;Hey @umweltcrew, wie wär’s mal erstmal die Pestizide zu verbieten, die unsere Bienen killen? Würd mehr Sinn machen.
818346853456613377;2;in der türkei checken die das nicht, glauben nicht alles was der erzählt, hier in DE fressen viele alles was türkische sender bringen.
820265980312125440;1;Der war echt nice Wohlstand für die is klar, aber die lässt doch ihr eigenes Volk an der offenen Hand verhungern
822167230926516224;2;Für alle, die dringend nen Kredit brauchen, vor allem bis zu 500 Millionen Euro, meldet euch unter folgender Mail: loanservice927@outlook.com
824343257643622400;2;...die erste Welt macht dicht.
826533705946714112;2;Natürlich beschäftigt. Ach ja, und Medisicherheit: Hab bei TTIP voll auf FDA-Standards gehofft. Jetzt is Schluss damit!
827805938455293952;2;Merkel hat voll das Sagen in Deutschland, ganz allein!
829062758238912512;1;kennt ihr nur Rechts und Links oder was?
830134092301791232;2;joa... #BerlusconiSilv und so nen Griechen ganz rechts im #EuParlament rauszuschmeißen... Gar nicht mal schlecht! #Schultz123
830384404623142913;1;nee. check ich nicht. ihre connections wirken insgesamt bisschen chaotisch...
831863370521391104;1;Was will türkische Umwandlungs-/Innenpolitik (Demokratie oder Autokratie) hier in Deutsch? Gibt ja auch keine Werbung für Sprachkurse in Türkei, oder so. @falscherAccount123
834671276505628676;1;da dreht Merkel wieder mehr gefälschte #Arbeitslosenzahlen raus oder lügt bei der Maut - Betreuungsgeld - Vorratsdatenspeicherung und so. @fakename1 @newsupdate123
836954471452262402;1;Herr Gabriel, die Deutsch-Türken erleben mit Ihnen gerade eine echte Belastungsprobe. Grund: Verlogene Politik #tuerkei_fake
838141827882618885;2;vllt war sie ne Weile länger aufm Klo heute
838537609479602176;1;"TJA .... RICHTIG ÜBERTRIEBEN HEIKO ... GERALD BEKAU WÜRDE VIELLEICHT SAGEN..."" NATALIA NATALIA ... """
840009774091665408;2;"""Täter anscheinend psychisch instabil"" - gibt's eigentlich auch psychisch ausgeglichene Axt-Attentäter? #Amoklauf #Duesseldorf @falscherName123"
841010983724285952;1;"@falschname123 Warum ""Wirtschaftshilfe""? Herr Erdogan is doch mega stark, kann kaum stoppen. Afrika braucht das Geld viel nötiger."
841014725102178305;2;guckt mal.
844104789839503360;1;oh je, Mutti jetzt schon wieder...die checkt gar nix mehr...ist doch eh gleich vorbei!
844924322888273920;2;oh klar, hol ich mir direkt n Abo. Nee, Spaß!
849029412020518912;1;Der Zusammenhang von wachsender #Islamisierung und starkem #Antisemitismus ist total zufällig ... @randomuser123
849334415616598016;2;Die westliche, ach so tolle Welt. Es gibt auch echt viele Muslime, die als Terroris hate getaggt werden, aber klar, sind ja bloß Muslime. @random_user123
852609854783049728;1;Genau so! Trump checkt es, jetzt müssten mal unsere AfD- & Pegida-Rechten am Zug sein. @randomuser123
854016759736782848;1;...und ciao! Ab in die Absurditäten mit Erdowoah!
854396159766429698;2;@Max_Mueller @bka Mehr wert als Gold.
854953778033946624;1;Wie peinlich... Ein Wahlkampfthema, das 400k Leute beschäftigt hat. Ich würd eher sagen, das Thema Rechtsradikalismus. Das bringt doppelt so viel Reaktionen... @randomname123
859450980676579328;2;Irgendwie passt das nicht als #Tagesupdate-News ...
860779260264538113;1;Wie jetzt, Herr Müller? Bei uns in der Gemeinde seh ich das auch. Mieter werden rausgeworfen, weil mit Geflüchteten mehr Kohle gemacht wird.
860898468470108163;2;Diplomatie läuft doch anders, oder? Auf der andern Seite ... ist das nich grad die klare Linie, die man in nem anderen Zusammenhang oft und gern ...
861229571923947520;2;Sorry, nope. Würd d. Menschen hat nix direkt mit höflichkeit zu tun. Muss erst noch klar werden. Was is denn genau menschenwürdige höflichkeit @fakeuser123?
862023051063562241;1;Die würden schon seit zehn Jahren im Gefängnis hocken. Der Typ hat halt Narrenfreiheit, das checkt er auch.
864048518931075074;1;Zieht die Truppen zurück, bestraft diesen verrückten Typen und knallt seine Fans raus. @randomuser123
867742918559363073;2;Erdogan hat schon gesagt, wenn die Deutschen abziehen, dann sagen wir Tschüss – soll wohl heißen, interessiert keinen, ob sie gehen.
868073156698918918;1;"Ältere werden mehr, Junge weniger => mehr Migration und in ungef 100 Jahren sind reine Deutsche die Minderheit. Ganz einfache Rechnung ;)"
868455543471558656;1;Die AfD- und Pegida-Rechten sind halt einfach nicht zu ändern, echt schade. @fakeaccount123
869255366835654657;1;Also wenn meine Religion n politische Ideologie drin hat, bin ich dann vor Kritik safe? Echt ne miese Logik, Alter. @randomuser123
869624217838473217;1;..was? Scheint, als checken se die Weltpolitik auch nur halbherzig!? Brexit läuft aus & Trump auch bald weg. Merkel wohl nochmal gewählt.
870521367552184320;1;Alter, denen geht die Kohle aus für die Mütter aller Bomben-Drohnen und besonders ... für den CIA, mit dem die die Welt anzünden! @randomUser123
872827324504440832;2;"klar""!"
873279143047122944;1;Geh mal zum Doc und lass dir andere Pillen geben oder die jetzige Menge runtersetzen. Das tut dir nicht gut.
873435270489800705;1;Find ich super, aber leider schlucken die andern Organisationen (faulenzer) die Spenden. Kondome ausgeben wär auch wichtig.
874365833635659776;1;"Er meinte, er hätt ""guten Grund"" für die Tat. Laut @coolereUserin wären das höchstens 5 Jahre. GENAU DAS wird hier eingeführt! #Grüneversenken"
874678894858838017;2;Estrel Hotel? Wirst du da auch bei @LesefestBerlin aus deinem Buch vorlesen? Die suchen noch bekannte Leute, die mitmachen!
875738029419376644;1;Aber das Krasseste is: PKK Terroris mit verbotenen Zeichen chillen frei auf deutschen Straßen, aber Polizei und Justiz schauen einfach weg.
878329032651100160;1;Update...totally fresh! Forschungsmannschaft vom Erdogan-Lehrstuhl droppt die neuesten Erkenntnisse: DIE ERDE IST EIGENTLICH EINE SCHEIBE!
878361142019497984;1;Tralala, Erdogan verblödet die Türkei... Hoch leben der Koran und seine Extremisten (vielleicht auch bald neue islamische Terroristen) hoch auf die Dummheit @randomuser123
878487962362818561;1;"Weil du das meinst oder wie? Als ob ""Frank Müller"" echt dein Name wär! Echt jetzt? Sorry. Mit 3 Klicks bist du bei m. Adr"
879076698091917312;2;Hiddensee zählt für mich zu den schönsten, wenn nicht sogar dem aller schönsten Plätzchen auf Vorpommern. #xyz123
880413522483609601;2;@KaiserKarl Haus der Karten
880806821249900545;1;Weißt du @BlitzKarma, ich hasse dich nicht. Ich bin nur voll abgeneigt gegen das, was du vielleicht verkörperst.
881262715678990336;2;Mega Shot das Foto
881565631698657280;2;Klar, ich helf dir dabei! Schick mir einfach den Text, den du umformuliert haben willst.
881981576275537921;2;"Auf dem Twitteraccount steht, er wär in der Opposition ""CDU Reserveoffizier Kickers Offenbach"". Klingt jetzt schon nach Aufstocker."
882195738008137728;2;Wär’s nich besser, alle erstmal in nen Kurs zu packen und den Führerschein wegzunehmen, bis se’s gerafft haben?
882603888981016577;2;Zweifelt die @gruenenergie überhaupt an erneuerbaren Energien? Bin gespannt, wie die hier wirklich drauf sind. Bitte klärt mich mal auf.
882969399182929921;1;Was das diesmal wieder kostet, hoffentlich bezahlt der Vollidiot das aus eigener Tasche.
883290927363743745;1;du bist doch echt nur ne Pfeife, du kannst nur das labern, was dein Chef erlaubt, was der dir auf den Zettel schreibt @randomname123
883779473438539776;1;Über 10 Millionen ohne Job? Die labert nur Müll sobald sie aufmacht.
884299138124455938;2;Mann @Nordlicht123: Die Fotos, die uns Hamburg vom G20-Gipfel gezeigt hat, gehen voll auf die Kappe von Bundeskanzlerin Angela Merkel.
885245174984712195;2;Mitten in ner #Demokratie? Wie ging das denn schief? Und dann noch Stress mit der #Türkei haben. Deutsche Doppelmoral 2.0! @fakesocial123
885469979449143296;1;Ich hab mal n französisches Fremdwort für euch: NiveauSchon je gehört? Nee, das is nich die Gesichtscreme. Probiert’s nochmal!
885483979188645888;1;Waffenfans 1    vs.    Klugheit 0
885864082259140608;1;Das Gelaber von der Union diese Woche – voll peinlich. Und ehrlich, seit wann macht @falscherKanal eigentlich Innenpolitik? Der war sonst nie wirklich am Start.
886998437547433984;2;Den Populisten, Rechts- und Linksradikalen usw. gegenüberstellen.
888093414914502657;1;Unglaublich wie lang ihr es mit den Realitätsverweigerern aushaltet... und nee, ich red nicht von den @fussballnerds_123 Fans.
888685936208478208;1;Und schon wieder is TS nur am leugnen. „einseitig“ „nah an der Regierung“. Wär mir voll peinlich.
888700646299455489;2;Oh no, wir müssen wieder überall für und gegen reden und darüber streiten, was richtig oder falsch ist und warum.
888847108404629505;1;Bei dem #TweetAcc ist er für nen Beamten eigentlich viel zu rechts unterwegs, was das Dienstrecht angeht.
888912315135012864;2;Sobald man mit nem Tonfa zuschlägt, gilt das als schwere Körperverletzung.
889481273961480192;1;Was bringt denn der Korintekram hier überhaupt?
891337432549003265;1;...Ey Cem, wenn du wirklich Mut hast, schnapp dir deine Unterlagen und geh damit zur Landesregierung nach Stuttgart...
891530706731532288;1;Scheitern? Voll Absicht. Es geht doch um mehr als nur Umweltkram. Ihr seid die Hartz4- und Verbots-Crew. Flüchtlingspolitik läuft mies... @randomuser123
891586031333650432;2;Viel Wirbel um nix...
891592148969299968;1;Was für ein Landsmann war das denn? Irgendwie dunklere Hautfarbe? Oder hat der Typ schon den deutschen Pass abgegriffen?
891598701445120000;1;Unterstützung vom Braunkohletagebau in NRW bis 2017 darum: KEIN grün wählen, voll unglaubwürdig!
892737247182807040;1;Mega geil! Lobby hat wieder mal ihre Buddys in der Regierung weichgekocht. Statt echter Aufrüstung gibt’s nur n halbherziges Upgrade. @falscherName123
895000064996888576;1;Ey Stegner, dadurch wird der ganze Kram von der #SPD echt nich besser. Außerdem gabs halt nur die Kopie in dem Fall nicht.
896464168475381765;1;"MH soll ein ""Nazi"" gewesen sein, obwohl die Gewalt durchgehend von Linksradis kam. False Flag Aktion oder was?"
896531687949119488;2;Duck und versteck dich! Totaler Blödsinn von früher! Wenn die Atombombe runterkommt, bist du am besten gleich tot, statt Wochenlang qualvoll zu verrecken... #fakeuser123
896796234048036864;1;Nazis sind einfach überall Kacke, keine Ausnahmen.
897147312522309633;2;Joa. Hab auch mal selbst Mehlwurmcurry gemacht. War echt lecker!
898242567044820996;2;Jo, dann hoff ich mal, wir sehn uns bald wieder! Bis dahin, macht’s gut!
898260998993268736;2;Katalonien, klar, nich Spanien!
898957696891858945;2;"Im Vergleich dazu war die aktuelle Kamera voll das Info-Highlight. ""Anti-Refugee-Action""..."
899512314487070721;2;"Ich weiß, dass das ironisch gemeint war ;) aber keiner hat was anderes gesagt. @fakesocial123"
899525487894069248;0;Ganz ehrlich, die @BlauStimme kriegt (fast) überall nice Rückmeldungen. Irgendwie trifft sie wohl voll den Nerv der Wähler, oder?
900055161485373440;0;Seh ich genauso. Wir sind 'ne Partei und keine Aktivistentruppe. Echt gut, dass die weg sind. @falschkonto123
900783766930698241;2;Mindestens sind die jetzt voll die Stars bei den Politikern :) @randomuser123
901096504089346050;2;Wie checkt eigentlich die @SportXYZ, dass bei CL/EL Matches keine Spieler einfach so verhaftet werden?
902247733343477760;1;Der Chef quatscht und die Trolle von @blitzkrieg_party sorgen wieder für Aufruhr.
903191871312326656;0;Das is sein Leben, also kann er frei wählen und muss sich nich nach der Meinung von der Presse oder sonst wem richten. Auch was Russland angeht, voll richtig.
903229099149332480;0;Wir haben vor, die aktiven AKWs bis zum Ende ihrer Laufzeit am Netz zu lassen. Kein vorzeitiger Atomausstieg mit #NeuePartei @xyz_helden
903412374161510401;1;#Müller hat echt die miesesten Bedingungen, um #Geflüchtete hier in  einzubinden. Als #Kulturdiplomat in Ankara kaum vorstellbar.
903637472961331200;1;"Ey, die schieben voll die regierungstreuen Zahlen durch. Und was geht ab mit dem ""syrischen Unternehmer"" aus Montabaur, der angeblich 24 Verwandte hat? @falscher_account"
903986789488234499;2;Gibt’s mittlerweile mehr Details zu den zwei Deutschen und was die in der Türkei getrieben haben? Oder spielt das keine große Rolle?
904427017541734400;1;Callboy Heiko M. landet mitm Heli
904735492788367364;1;Jo. Wenn im Bundestag & so auch nur ahnungslose Trottel oder alte Säcke aus der Steinzeit rumsitzen, is das fast dasselbe.
905473031706988545;1;Hoffe echt, dass es klappt! Und dieses krasse Na*i Ding BRD mal ordentlich in die Ecke gestellt wird...
906612555271077892;2;Jo, Deutschland is grad echt n riskantes Pflaster. Da fliegt halt auch mal die ne oder andere Tomate rum.
907598883307622400;1;Hab so’n Eindruck, dass fast alle Türken Anhänger von der Gülen-Sache sind..........
907606104812683264;2;In der Türkei gab's und gibt immer noch voll viele Anhänger von Gülen, die sind da schon seit etwa 20 bis 30 Jahren am Start. @randomuser123
908289777212026880;1;...und dass die #XYZ ne rechtsradikale Truppe is, is Fakt.
908740884992229376;1;Nach den Erfolgen mit der @random123 und @xyzabc klappt das bestimmt gut... trotzdem keine so dumme Idee, weil leider blau jetzt das neue braun ist.
909069716802719744;0;Ja, haben sie. Aber nur da, wo sie herkommen.
